PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
800,1,3,"Bdpiiec, Major. Rhihw",male,10.03248825963816,0,1,110019,4.6401929294086,,S
801,0,3,"Itlmmrb, Mr. Fpjnl",male,21.470818314332398,0,0,862078,25.42576759352125,,C
802,0,1,"Cmfkdcd, Mr. Ihget",male,,0,0,PC 77282,30.23399063795865,,Q
803,0,3,"Mlfwttc, Mr. Olokk",male,30.201673979708467,0,0,450448,13.386510693289004,,C
804,0,3,"Tcalfgb, Mr. Nccwg",male,18.897252960691826,0,0,829221,17.460265997710227,,Q
805,0,2,"Sofikoc, Mr. Oojrs",male,30.2121028219151,2,0,104486,50.98329131447258,,S
806,0,3,"Aldhokh, Mr. Rkskg",male,26.483937941815135,3,2,444165,5.913428721659612,,S
807,0,3,"Amgwcpl, Mr. Cdlhj",male,7.047825314206875,0,1,835224,3.844250035619653,,S
808,1,3,"Pjrjcbn, Miss. Eshlc",female,36.51328638499707,0,3,742699,4.844969970229189,,S
809,0,3,"Idhoncr, Mr. Rdomt",male,40.42462334817125,4,0,774472,4.021222543989987,,C
810,0,1,"Ioalfat, Mrs. Mokol",female,54.0563087895266,0,0,PC 61697,97.10291558667934,,Q
811,0,3,"Osbbkas, Mr. Frmih",male,20.21876608781465,1,0,610462,8.722321030101819,,C
812,0,3,"Benhlgf, Mr. Grpgg",male,39.919746698142035,0,0,155998,12.78681982857527,G,S
813,0,1,"Cfcchni, Mr. Lrpag",male,24.522381550488653,0,0,PC 36576,47.752131912567265,,S
814,0,3,"Frdojma, Mr. Orjhs",male,32.05894535141955,0,0,281172,3.6586543389828807,,S
815,0,3,"Pshbrjm, Mr. Iekdw",male,23.892335274390714,2,1,470208,11.172747914451419,,S
816,0,3,"Dmwkhnn, Mr. Hfdsc",male,43.67568866176329,0,0,181238,14.677481704390553,D,S
817,0,3,"Folelnn, Mr. Abwak",male,30.880955539017947,0,0,315045,6.343679246170236,,S
818,0,2,"Sbwjlbm, Mr. Csfig",male,,0,1,225885,19.071224672179593,,Q
819,1,1,"Alkpdbc, Mrs. Gchao",female,36.47969841002578,0,1,PC 75729,50.99265389447842,,C
820,0,2,"Frhspft, Mr. Slacd",male,,4,0,190853,22.771240583516303,G,S
821,0,3,"Adjhcli, Mr. Hdiht",male,19.441130356929577,1,1,746280,27.52354201833584,,S
822,1,1,"Sccsfao, Miss. Dfibb",female,20.480704550016505,0,1,PC 94879,44.56168289321774,,S
823,0,2,"Letcwbr, Mr. Dnbmp",male,10.811127806967615,0,0,391288,23.84476356597849,G,S
824,0,2,"Rwfgmgk, Mr. Athkh",male,25.054705653659,0,0,812686,19.794169214568782,,C
825,0,3,"Kpejwew, Miss. Hjkwr",female,47.47725309549736,1,0,439292,3.5451939134353734,,S
826,0,3,"Liktwrm, Mr. Cjgbh",male,36.7368624075652,1,0,905739,8.226722446407981,,S
827,1,2,"Jgcnpdm, Ms. Hmfcp",female,,0,0,422742,28.238239531144245,,S
828,1,2,"Igncpga, Mrs. Aeslk",female,13.757862360226138,1,6,512839,17.174945579330615,,S
829,1,3,"Ncjiwto, Mr. Fjltf",male,27.384110290360994,0,1,775609,7.844163059422802,,C
830,0,3,"Stfekeh, Mr. Hdetn",male,31.210241189889125,4,1,566981,13.40467910065402,,S
831,0,1,"Jpnoccl, Mr. Kmfes",male,67.05892559032173,3,2,PC 82131,199.85972975584085,,C
832,0,3,"Nfnpbte, Mr. Kjwos",male,50.348196513829045,1,1,980570,5.822654080834951,,S
833,0,1,"Cfarcss, Mr. Tshli",male,,1,0,PC 48377,102.73535088623721,,C
834,1,1,"Nmmarwh, Mrs. Ajeei",female,49.424095882841925,0,0,PC 62365,191.59177128856388,,S
835,0,3,"Dsgkppc, Mr. Lsnkp",male,25.418402593349754,1,0,465556,8.53979308313152,B,S
836,0,2,"Ddehjrf, Mr. Ihgrk",male,26.384450005953905,0,0,396695,30.141310030022417,G,S
837,1,3,"Abjftks, Mrs. Hoses",female,23.942513907919665,0,0,929358,3.671091050247906,,S
838,1,2,"Lckpcjp, Mrs. Hdkjp",female,19.84314281130024,0,0,190214,48.35093054915511,,C
839,0,3,"Fsepmco, Mr. Goojc",male,29.880729633533367,1,2,449894,17.79126386350604,,S
840,1,3,"Iwdpsem, Mr. Wfdos",male,13.457381653528609,0,0,138599,6.764635639544984,D,C
841,0,1,"Ntwpdls, Mr. Tloig",male,14.096617244384184,0,1,PC 32593,56.86102312085988,F,S
842,1,3,"Wblpjel, Mr. Rcdjp",male,23.57789533942105,0,0,849760,12.121179945062043,,C
843,0,1,"Ammbjag, Mr. Abklg",male,34.21776010664271,0,0,PC 69893,37.900311844011846,,S
844,1,3,"Kkkrthw, Mr. Bwgre",male,29.2926732336669,0,0,797996,10.069821617458068,,C
845,1,1,"Mtnswno, Miss. Jgbra",female,22.538242114837814,1,1,PC 79225,177.68201703284143,G,Q
846,0,2,"Oefmpjb, Mr. Epemp",male,48.332779462587304,1,0,287031,17.63111833513743,,S
847,0,1,"Wmbrjte, Mr. Adsfl",male,30.968147556889594,0,0,PC 90223,92.73956328991726,,S
848,0,3,"Abispnd, Mr. Sikdj",male,,2,0,841277,9.969211301675518,,S
849,0,3,"Crhlhww, Mr. Lwedo",male,,1,0,329701,6.027682398936978,,S
850,1,3,"Deofpnn, Mrs. Fehsd",female,,0,0,232192,10.54292077163353,,S
851,1,1,"Jepcjmg, Mrs. Dktth",female,,1,0,PC 26491,195.8469357303662,,S
852,0,3,"Mfftgde, Mrs. Njilc",female,,4,0,143638,9.95924176992245,,C
853,1,1,"Rmdssic, Mr. Riijw",male,37.122696670544116,0,0,PC 49062,74.6204210747951,,C
854,0,3,"Rfgjjff, Mr. Oiids",male,,0,0,891625,9.015323762500334,,S
855,1,1,"Fholjpo, Mr. Thiap",male,48.924799362630246,3,0,PC 99144,239.89449055242505,,S
856,1,1,"Oopcpoa, Mr. Ghkig",male,15.25282813855815,0,0,PC 25213,165.3876880272663,,C
857,1,1,"Ksrrcto, Mr. Kcifp",male,21.073518442151403,0,0,PC 89766,66.11491737564502,A,S
858,1,3,"Hgisral, Mrs. Hrdhb",female,15.081817945047332,0,0,839319,8.499498720552518,D,S
859,0,3,"Fkdakpf, Mr. Gcatb",male,32.01619938301506,0,0,772547,4.545599817394377,,S
860,0,1,"Inhcjsw, Mr. Wanbf",male,23.8787039836644,2,0,PC 20040,38.409080122256476,,Q
861,0,3,"Ddppofe, Mr. Itmar",male,29.701318268163313,0,0,821662,2.6754134333152226,,C
862,0,3,"Fbhwose, Mr. Ggjjo",male,17.06967085327775,0,0,654237,1.9639997806655318,,S
863,0,3,"Fmkobot, Mr. Jtnmj",male,28.008308992273026,0,4,867360,9.541756295156679,,C
864,1,2,"Lenhric, Ms. Sfori",female,43.04397593485922,0,0,496743,16.054018436776232,,S
865,0,2,"Kdhsmdj, Miss. Lcins",female,31.583591175073156,0,0,872354,22.421494694434845,,C
866,1,3,"Macbwhc, Mrs. Ltlbh",female,17.920267710968652,0,0,569773,6.631022728030556,B,S
867,0,1,"Dtgnnjg, Mr. Obrfa",male,34.965688798340636,1,2,PC 93408,139.23928666474285,,S
868,0,1,"Bgpilan, Mr. Gorcp",male,50.03039307572161,0,0,PC 87294,73.15795674647444,,S
869,0,3,"Hdclsok, Mr. Eognw",male,34.374086279328296,0,0,511973,7.581723134278154,A,S
870,0,3,"Owjolks, Mr. Ltrfh",male,,0,2,911844,7.862088376898847,E,S
871,1,2,"Ekthtws, Mrs. Lejnp",female,37.744129252281695,0,2,611213,15.67803337479709,A,S
872,0,2,"Litlewj, Mr. Lmsoo",male,47.23760961617617,0,0,614738,32.28734457655051,,S
873,0,3,"Nowippe, Mr. Khgpp",male,,0,0,245384,2.219408836823262,,C
874,0,2,"Bndcisl, Mr. Mhref",male,34.956175464214944,1,1,515335,22.88685362613018,,C
875,1,1,"Gsprflt, Mr. Smnjc",male,,0,0,PC 21804,436.95955517375745,E,S
876,0,1,"Emectrc, Mrs. Cskft",female,28.487827078956016,1,0,PC 63986,162.57050131915753,,Q
877,0,3,"Eospnnm, Mr. Mnpkr",male,20.149052809633254,0,0,670833,9.547888686574117,G,S
878,0,3,"Nbihkgb, Mr. Kkpcr",male,28.18555191394873,3,0,438663,6.61621725432266,,C
879,0,1,"Elfnhhg, Mr. Dnmmm",male,13.579369930104395,0,0,PC 39999,131.54465620370055,,S
880,1,1,"Iggsphp, Mr. Kjmjn",male,,1,0,PC 49758,93.20310539524422,,S
881,1,1,"Hspocam, Mrs. Ofiog",female,37.07635530752866,0,2,PC 79519,183.48637869168576,,S
882,1,3,"Embjfgc, Mrs. Libih",female,33.85015472347422,0,0,628056,16.429379874112655,,C
883,1,1,"Rscfrmr, Ms. Fhawo",female,31.969994193555923,0,0,PC 11504,157.73040841703215,,S
884,1,1,"Aboewoj, Miss. Rapfh",female,35.95516160933966,3,0,PC 77986,15.019799946611474,,S
885,0,3,"Dkwgoio, Rev. Fosnj",male,37.94240255275537,0,2,569988,13.931931002442283,,S
886,0,1,"Otedrjl, Miss. Sfssf",female,33.777125630506355,0,0,PC 18002,54.94082424486715,,S
887,0,3,"Eewllgf, Mr. Lbwrm",male,1.0,1,0,175427,21.341191691837608,,S
888,0,1,"Eaktcad, Mr. Tpbdi",male,,0,0,PC 48787,82.90540699373163,,C
889,0,1,"Nrltehb, Mrs. Pgemk",female,18.169929205253283,1,0,PC 23898,223.81121619645018,,S
890,0,2,"Ernanie, Mr. Bcwso",male,,0,2,180800,13.821135146766052,C,S
891,1,3,"Pkjlejm, Miss. Dacwk",female,20.930436748865212,1,0,838587,5.731536622466009,,S
